X,Y
0.142795000,18.82704700
0.042895000,21.78472900
0.359776000,18.89107500
0.775683000,20.62914800
0.754158000,21.86230300
0.484960000,19.02312100
0.978880000,18.55839900
0.071867000,20.27667200
0.434225000,21.60795200
0.170375000,21.20013600
0.317069000,21.52819300
0.305287000,21.51028800
0.820453000,20.02460300
0.725278000,21.45809000
0.218783000,19.75111000
0.910890000,21.98672300
0.918995000,22.44927200
0.250132000,20.22448500
0.099858000,21.80334700
0.928600000,21.37607000
0.022067000,18.91000600
0.227702000,21.28384200
0.742304000,22.50154100
0.675577000,19.92245100
0.561726000,21.02045600
0.684742000,20.17296800
0.262864000,20.00584200
0.576567000,20.73026100
0.895266000,20.29233400
0.706889000,20.07613900
0.499279000,21.11544800
0.824004000,22.42236100
0.398342000,21.14405100
0.109357000,21.18014100
0.583834000,21.17634600
0.062846000,20.38633000
0.708340000,21.69271900
0.983922000,21.24474000
0.209622000,19.65872400
0.458279000,20.66837700
0.279617000,19.95472700
0.557237000,21.88242000
0.816777000,22.20099600
0.049354000,20.63100400
0.684090000,20.23251200
0.021780000,23.30974800
0.563458000,21.13161100
0.910268000,21.77306600
0.656218000,20.99681100
0.455101000,21.18802300
0.242886000,21.78530900
0.626315000,19.27610800
0.860534000,21.68038700
0.023420000,19.39321900
0.883648000,21.02510300
0.478238000,20.76430900
0.888437000,22.74080500
0.344464000,22.47837800
0.760329000,22.10927600
0.657064000,19.93785100
0.782555000,20.66708600
0.645178000,21.61488000
0.020788000,19.99435600
0.946611000,23.69748300
0.365281000,19.86886400
0.609848000,18.39061700
0.926540000,22.37507800
0.497067000,22.02307700
0.800688000,22.45699500
0.024880000,18.78644800
0.954723000,21.63779100
0.850168000,24.22091500
0.514986000,21.77575700
0.025019000,19.27323000
0.437437000,20.66732600
0.956780000,22.61011900
0.521527000,20.35926800
0.714398000,21.13837800
0.525196000,21.19662900
0.153198000,20.04828300
0.026287000,19.28369700
0.996782000,22.44119500
0.368913000,21.84590000
0.299024000,19.75487300
0.910299000,22.72607400
0.374354000,21.56696100
0.394151000,20.45752700
0.124083000,19.10145000
0.396829000,19.92476500
0.941265000,19.83292600
0.003577000,21.52098500
0.875249000,20.02788500
0.290001000,19.38755800
0.778377000,21.58404400
0.093180000,20.22948600
0.520294000,21.75050900
0.362869000,18.75620100
0.680284000,21.74507900
0.968888000,21.90709700
0.382313000,22.20952000
0.671366000,21.21784800
0.476563000,21.66683800
0.458691000,19.94023500
0.537643000,22.18004600
0.530404000,19.50999300
0.363210000,20.76341400
0.960023000,22.61389200
0.013722000,20.94350600
0.398323000,21.31287200
0.991589000,22.52626400
0.007964000,19.41307300
0.537007000,19.29732300
0.749387000,22.10708800
0.781765000,21.39362000
0.888516000,22.00744400
0.791496000,21.76126100
0.259139000,19.61739900
0.593334000,21.63496800
0.639966000,22.54199800
0.626056000,22.57580400
0.905786000,21.90402000
0.857701000,21.87093700
0.418207000,21.28744900
0.006184000,20.77553600
0.626213000,20.08441000
0.732054000,20.67806100
0.710714000,23.86743200
0.352995000,21.31708000
0.159978000,19.87521600
0.199550000,21.19056500
0.291639000,19.47510700
0.793935000,23.14549600
0.458077000,21.43996400
0.860041000,21.81444000
0.837955000,23.79821000
0.563784000,21.73153500
0.481684000,21.60186000
0.354548000,20.86647200
0.777187000,22.78526500
0.152777000,19.70480900
0.834651000,22.71461100
0.534868000,19.12766500
0.362034000,19.17350200
0.629340000,22.85083200
0.479193000,22.20452300
0.162859000,20.85820000
0.372722000,20.48788600
0.913619000,21.20193500
0.337117000,19.79992700
0.336186000,20.10864100
0.329805000,20.82310300
0.299996000,20.82653400
0.418491000,20.37964100
0.293695000,21.06562400
0.401597000,22.99665300
0.710752000,19.77005600
0.520382000,21.44437600
0.206786000,20.02534100
0.123228000,21.04887600
0.972389000,22.57025500
0.806885000,20.53518900
0.273584000,19.12374500
0.429489000,21.75102400
0.665542000,20.68411100
0.792845000,21.13903400
0.691652000,20.11200700
0.893100000,21.89569300
0.201825000,19.81207500
0.440230000,21.03818900
0.184954000,19.99736400
0.661140000,20.79624900
0.256416000,19.80352800
0.568365000,20.86700100
0.666620000,22.37395500
0.567005000,20.21653700
0.550344000,21.28031000
0.578610000,22.19284600
0.907336000,23.17567100
0.575185000,21.78332700
0.731017000,22.47684900
0.595662000,20.38435000
0.065459000,20.97813200
0.106291000,21.08419400
0.264755000,21.17487500
0.453718000,21.29151200
0.524652000,20.61857400
0.505137000,21.88732700
0.986973000,21.82293500
0.537876000,20.71954000
0.742812000,21.28526100
0.933605000,19.87725400
0.320846000,21.45818700
0.788506000,20.06900600
0.128873000,20.01363200
0.468987000,20.49183700
0.949134000,21.50996800
0.380323000,19.38123300
0.727837000,21.46417000
0.263230000,20.47769700
0.028066000,21.22034100
0.620119000,22.82330100
0.504701000,21.44161800
0.197974000,23.65585700
0.069254000,19.38318600
0.000871000,22.52332700
0.956023000,22.69202600
0.685871000,20.80158600
0.259436000,19.81120500
0.504957000,22.21860300
0.888841000,21.51160600
0.534221000,21.37717600
0.198287000,21.37012900
0.711310000,21.91741400
0.610023000,20.06497800
0.999073000,22.50837500
0.013850000,20.92474400
0.185251000,19.73140900
0.744331000,21.84614800
0.308838000,21.05505000
0.857058000,21.94201700
0.550831000,20.69458800
0.526435000,19.98585500
0.568725000,18.85443900
0.681154000,20.95085900
0.964981000,21.41369800
0.265299000,20.77838300
0.129021000,20.77360500
0.093990000,20.27874800
0.410638000,20.11219400
0.590104000,19.99721900
0.013989000,21.45350800
0.627798000,19.54687900
0.949023000,22.75933300
0.031546000,23.09886600
0.782717000,23.13380800
0.496368000,23.83957900
0.662532000,22.58635700
0.809563000,23.02438200
0.860488000,21.97365400
0.675292000,20.02392400
0.872430000,23.91181400
0.125878000,18.46626100
0.371757000,19.90968700
0.135901000,21.15731000
0.748479000,20.30332000
0.469117000,19.97158400
0.683017000,21.59060300
0.937099000,20.56456900
0.959852000,22.30440300
0.286100000,20.52968000
0.318756000,21.94375200
0.167886000,21.93281600
0.812028000,22.47270000
0.158995000,20.03183600
0.891567000,23.00799600
0.731342000,22.38250900
0.878733000,23.31514000
0.408522000,20.94093100
0.821884000,21.69109700
0.115734000,20.96010000
0.438782000,20.94072200
0.891501000,20.89952900
0.976066000,21.41497400
0.090258000,18.98436200
0.302241000,20.96492200
0.978210000,20.43527800
0.554809000,21.04507800
0.083317000,19.41700200
0.255105000,19.77910400
0.564590000,20.95925500
0.940127000,22.22796600
0.326689000,20.36180500
0.418404000,21.62817200
0.514287000,20.25104900
0.772006000,21.80122900
0.760639000,20.24904100
0.049598000,18.94720800
0.180852000,19.56402800
0.994195000,19.99633400
0.517031000,22.22449900
0.885786000,21.57894300
0.772798000,21.51189800
0.259108000,20.61609500
0.607950000,20.52722400
0.086566000,19.63127100
0.094200000,19.72935100
0.093965000,20.70908400
0.964694000,22.19794300
0.002200000,19.94509300
0.652717000,20.54609500
0.495595000,22.71004100
0.657556000,21.88572900
0.404673000,22.63833400
0.938087000,22.10673900
0.079915000,19.69604300
0.697069000,21.29522900
0.197066000,21.24534200
0.289603000,21.49976200
0.980140000,24.01141200
0.733114000,20.35659000
0.932843000,23.92166300
0.321660000,19.82683900
0.140993000,20.00522800
0.468327000,20.50550300
0.426684000,21.03569600
0.224615000,19.87649700
0.765024000,22.01638600
0.483327000,21.21670700
0.631085000,19.69254900
0.994869000,21.86907600
0.149495000,19.90486300
0.699372000,21.20119300
0.026205000,20.35966900
0.027849000,19.00397100
0.089903000,19.47860100
0.556152000,23.51346200
0.564185000,22.00391200
0.573580000,21.67293400
0.024572000,19.26818800
0.395581000,21.07778400
0.052728000,20.04891200
0.565534000,20.85754600
0.447619000,21.68754000
0.346787000,19.47997500
0.838038000,22.60920100
0.059560000,20.85032100
0.418022000,20.89502900
0.964417000,22.19738200
0.305949000,19.93680800
0.776457000,22.19364500
0.859607000,21.71748000
0.969507000,21.12096800
0.464648000,21.88984900
0.562688000,20.79573400
0.964042000,19.67748600
0.667442000,21.74804900
0.574204000,21.08716800
0.692599000,20.52673900
0.961006000,22.12434600
0.338081000,20.56875800
0.369800000,19.40171100
0.160236000,20.13410200
0.646295000,21.61946500
0.317599000,21.38423900
0.070849000,20.77525500
0.757448000,22.54486700
0.871097000,21.11467200
0.609969000,20.86105000
0.992267000,22.64357800
0.351764000,20.24874100
0.916298000,21.93731300
0.805310000,21.10834300
0.292648000,21.37358300
0.378882000,20.83432400
0.423374000,20.03603600
0.750472000,20.51084700
0.320075000,21.40427600
0.101770000,20.39345900
0.573611000,22.48098800
0.336765000,20.11782500
0.747310000,19.95532400
0.716992000,22.82201600
0.421106000,21.66437700
0.728949000,21.38615000
0.138255000,20.10406900
0.878459000,21.22434600
0.902665000,21.34531200
0.353068000,22.27560600
0.052154000,21.22334300
0.645971000,22.20974200
0.524061000,21.32202500
0.170356000,20.01046600
0.780977000,20.89973800
0.036490000,19.43132400
0.355071000,20.10922600
0.922023000,22.63605500
0.786154000,20.38367800
0.170461000,19.79722200
0.281096000,20.12391900
0.124840000,19.47464600
0.022368000,21.39586800
0.447321000,19.75947200
0.469952000,20.55366100
0.916116000,21.84611900
0.539000000,21.29782500
0.037259000,20.19364500
0.280137000,19.90074900
0.715616000,21.35273600
0.610195000,20.76573400
0.344038000,21.74237400
0.127133000,21.57453200
0.921885000,22.43352900
0.998958000,20.91246800
0.162539000,20.26409100
0.085305000,20.23919700
0.991157000,21.76922800
0.529332000,23.71498900
0.385933000,21.22643700
0.891110000,21.78791200
0.731779000,22.59146500
0.319169000,20.42272600
0.259643000,21.66668500
0.820607000,22.46145600
0.892641000,21.18060500
0.993385000,22.45850200
0.880441000,21.30398000
0.481134000,21.09011800
0.019255000,21.14601900
0.580826000,22.28750000
0.901598000,21.39005700
0.927359000,21.63763400
0.179287000,21.24711200
0.426553000,20.96623000
0.952620000,20.83690500
0.328439000,22.14905500
0.198679000,20.42956000
0.151673000,20.23427400
0.689929000,22.43508300
0.061841000,19.53341900
0.877003000,22.23583800
0.635895000,20.24725500
0.286367000,20.82079900
0.253792000,21.24895500
0.761884000,21.02500900
0.657835000,21.99721000
0.269908000,20.88950700
0.515043000,19.36134000
0.658126000,23.20818300
0.986576000,22.70712100
0.977823000,20.73781200
0.165961000,19.38869700
0.341278000,22.20968200
0.288354000,19.43643600
0.476191000,22.28760500
0.748615000,20.37077300
0.933291000,22.83687600
0.690329000,22.38664100
0.411625000,22.34812900
0.468891000,19.90569700
0.153978000,20.71678200
0.809814000,20.36680000
0.706609000,23.20184700
0.496278000,20.38380100
0.907904000,22.52687600
0.907426000,20.88208800
0.961476000,23.68857800
0.415328000,20.59222200
0.568525000,20.28104400
0.408188000,21.15113100
0.136211000,21.70330200
0.169202000,20.47242900
0.776786000,21.59324500
0.649527000,21.24200200
0.006573000,20.51218600
0.034693000,21.50126800
0.517724000,22.04185300
0.898467000,19.66627900
0.473931000,22.61023100
0.903281000,23.25998500
0.003808000,18.61582400
0.817841000,22.63440300
0.572117000,22.62992300
0.940031000,20.61933700
0.007280000,17.41690400
0.813855000,23.22353000
0.095245000,20.49246200
0.912758000,22.38033100
0.418856000,22.11869600
0.289502000,19.69916500
0.404486000,21.78229500
0.020352000,20.04598800
0.948565000,22.16023800
0.535426000,20.46991200
0.142956000,20.22674800
0.266356000,18.92852400
0.006829000,20.33379200
0.531351000,20.24734300
0.815734000,21.36502100
0.455544000,19.64534000
0.033669000,19.74894700
0.553641000,21.30017100
0.440222000,18.95362900
0.438381000,20.26969000
0.687531000,21.97471200
0.666730000,22.74281100
0.326021000,22.54425000
0.931837000,19.90485000
0.198645000,20.48376500
0.603775000,22.59094200
0.172375000,21.77513300
0.144105000,19.71320200
0.182793000,19.21617700
0.243062000,19.51391200
0.331465000,19.48727800
0.950747000,21.55827100
0.505451000,22.90982800
0.842683000,23.03529700
0.834363000,21.89858400
0.335756000,20.21845800
0.977444000,20.25403600
0.803629000,21.05695200
0.714286000,21.42949100
0.131899000,21.38839900
0.511844000,18.96675100
0.660731000,21.11581400
0.100042000,20.10514300
0.565433000,21.40403700
0.784563000,20.90211900
0.935746000,22.23952900
0.488801000,20.70458200
0.232485000,21.61402700
0.672581000,20.45971100
0.250703000,19.62096400
0.612343000,21.59566700
0.309371000,20.24951600
0.153334000,20.62443400
0.912660000,20.31146000
0.513074000,20.67989500
0.123639000,22.49086000
0.720063000,21.36205900
0.443007000,21.20834900
0.710945000,22.21280300
0.388506000,20.37483000
0.066521000,19.45818500
0.775307000,21.30073400
0.593868000,20.09884800
0.544669000,21.38978400
0.111429000,21.72332200
0.374093000,20.98466100
0.831333000,21.16657400
0.293235000,20.61720100
0.467278000,20.19433800
0.089619000,19.85744700
0.273723000,20.60337600
0.746817000,22.44084500
0.738702000,23.08271400
0.675456000,21.09901600
0.175839000,19.10423300
0.911765000,21.17007100
0.779913000,22.45521000
0.740111000,19.73051500
0.676094000,21.95531100
0.007966000,20.77426100
0.810176000,22.44212900
0.100813000,20.38690600
0.555080000,20.79500800
0.280453000,19.31196600
0.268715000,18.28441200
0.401865000,19.10191300
0.545623000,20.87825000
0.472830000,20.97949400
0.430571000,20.24756200
0.826778000,22.59315900
0.564831000,19.74561900
0.214975000,20.49070500
0.687665000,21.98301900
0.933515000,23.51808200
0.182479000,20.47424300
0.849193000,21.35501300
0.663790000,22.71529800
0.649325000,20.37188000
0.287575000,20.35170600
0.577908000,22.36007900
0.054046000,21.62189700
0.503806000,21.71713600
0.645209000,20.95637500
0.501357000,20.58260700
0.396228000,20.93750600
0.421555000,21.90435600
0.123336000,20.94773700
0.505313000,21.14693500
0.796632000,19.25220500
0.379445000,19.41344600
0.788902000,23.79224200
0.392857000,21.59370600
0.282736000,20.87623600
0.894573000,23.05769000
0.319082000,19.67237300
0.203831000,19.20258100
0.926692000,20.69847500
0.158644000,19.62450000
0.758643000,22.43882400
0.890223000,21.28106900
0.211647000,21.49642200
0.668312000,21.46666100
0.068898000,19.46105800
0.207186000,21.24925600
0.336223000,22.03537200
0.552084000,21.64649600
0.511641000,21.21839300
0.122225000,19.98913400
0.482046000,18.95269800
0.313904000,19.74014500
0.531851000,19.94904500
0.466462000,22.03563500
0.917257000,21.46421600
0.445902000,22.12747200
0.492322000,20.28682300
0.198866000,21.32562100
0.855711000,23.17097100
0.783961000,22.39332800
0.128450000,20.67958100
0.747778000,20.06330500
0.861528000,22.45710400
0.329100000,18.31390000
0.733951000,21.90319400
0.274306000,20.31810800
0.258886000,21.19444800
0.104970000,21.08485400
0.796825000,22.29342300
0.329570000,21.68658600
0.420490000,21.81697800
0.584266000,20.38701100
0.856285000,21.23598500
0.488936000,21.70879700
0.510679000,21.61100600
0.155115000,21.80394600
0.633826000,21.67936700
0.554287000,20.50784500
0.588131000,18.50322900
0.785454000,20.69511200
0.100214000,20.25617800
0.972874000,20.37185100
0.214323000,20.50523200
0.314515000,18.22247700
0.471324000,20.79740500
0.777787000,21.82703400
0.975464000,21.99394600
0.085840000,20.74623900
0.398296000,19.84091900
0.324151000,20.76049800
0.729835000,19.99761400
0.683164000,20.26496500
0.226919000,19.74267400
0.270617000,22.16023800
0.006223000,20.60594200
0.523352000,20.57699200
0.490295000,21.25099200
0.193350000,18.96030200
0.411959000,20.00177600
0.070284000,22.13296300
0.981342000,20.25640300
0.370138000,20.20113600
0.577693000,20.67033800
0.854937000,20.92019500
0.931656000,22.89433100
0.773725000,20.79411100
0.243225000,21.72169500
0.063236000,19.38662000
0.310844000,20.54713100
0.179118000,20.45736100
0.960015000,22.19263100
0.479787000,22.14446400
0.567802000,21.22511700
0.881357000,20.42410900
0.888360000,20.73010100
0.387715000,21.56941600
0.895966000,21.69397000
0.674143000,21.83198700
0.757678000,20.79316100
0.970969000,21.68104200
0.686219000,21.31005500
0.849074000,22.43161000
0.706147000,22.12052000
0.506433000,21.29886100
0.927666000,20.42297000
0.450607000,21.86135300
0.328825000,20.06088800
0.965546000,23.37300100
0.835261000,20.45643000
0.239654000,21.87446200
0.381398000,21.58487300
0.088452000,20.18612900
0.697348000,20.09900900
0.883933000,21.72216000
0.643602000,21.18151100
0.758257000,21.35355200
0.769911000,22.92989200
0.282594000,19.88788400
0.311909000,20.32273300
0.502271000,20.85321000
0.942551000,22.52396400
0.373561000,20.42336300
0.041821000,17.28886200
0.290466000,19.34541500
0.269082000,21.89074100
0.890076000,21.41668900
0.836234000,20.41097100
0.055406000,18.82268100
0.810172000,21.10949700
0.594112000,22.50940100
0.051208000,19.61388800
0.624757000,20.60504900
0.899957000,23.05403300
0.936267000,21.84351500
0.007661000,21.27712200
0.460423000,20.25180100
0.919410000,21.07092700
0.688942000,21.06888800
0.794008000,20.73806000
0.471471000,20.96455400
0.473747000,19.81391700
0.440178000,19.68808900
0.676102000,23.18709600
0.430326000,22.16286500
0.079266000,19.70745800
0.211078000,18.74364100
0.432344000,21.45142600
0.485315000,20.42095800
0.746292000,21.60794600
0.374916000,18.91111200
0.490699000,20.69285800
0.661102000,21.68483500
0.235924000,20.09194800
0.719331000,20.76251200
0.369760000,23.34487900
0.749386000,21.13396800
0.457399000,20.10530100
0.664076000,21.29816100
0.054742000,20.82094800
0.794408000,21.60325800
0.740956000,21.89806400
0.320909000,20.87654300
0.856920000,21.53697600
0.761098000,20.96067600
0.058160000,19.70641900
0.182628000,21.47817600
0.420893000,20.73285300
0.854303000,22.24683800
0.619697000,21.07953300
0.957543000,23.25145300
0.694408000,22.16664100
0.180512000,20.87892700
0.691454000,21.09413900
0.777976000,21.70925100
0.128978000,20.71710600
0.819864000,21.24476400
0.417277000,20.30161700
0.274874000,21.72027800
0.223229000,20.94229100
0.260326000,21.99446700
0.353927000,21.48287000
0.071226000,18.90686400
0.424828000,21.00495300
0.730902000,20.61969800
0.217402000,20.47720300
0.625407000,19.69601600
0.617212000,21.62826500
0.638383000,20.97209500
0.333204000,19.47796100
0.624175000,22.97396100
0.460116000,21.68350200
0.681335000,20.57503300
0.953894000,22.62388200
0.677312000,22.46148700
0.734190000,21.91768100
0.946389000,21.91440400
0.334373000,19.29455600
0.911199000,21.79542900
0.244680000,18.83705900
0.125777000,20.10283700
0.306205000,20.04594200
0.220871000,22.27060700
0.583454000,22.24072100
0.885792000,22.32747800
0.160844000,18.88497400
0.104045000,20.66315100
0.936149000,20.72420500
0.726547000,20.46758800
0.293268000,21.57713500
0.053921000,21.79831900
0.471081000,21.39882100
0.087456000,21.10871500
0.817903000,20.52259400
0.960201000,21.80530000
0.239772000,20.03419500
0.881912000,19.91474300
0.840729000,21.52775600
0.396350000,20.94545900
0.789067000,22.06486700
0.820153000,20.00519600
0.882658000,21.38636600
0.988455000,22.03104600
0.946271000,23.65347700
0.105159000,19.41996200
0.038850000,21.46255500
0.025526000,19.93088700
0.270220000,21.20058300
0.579718000,21.11757700
0.179363000,20.20184900
0.598395000,23.10689200
0.753527000,22.43070200
0.329603000,21.22275000
0.461159000,21.56300900
0.863119000,22.14085400
0.640165000,22.48369400
0.806004000,23.03484300
0.158059000,20.54104800
0.298310000,20.73757000
0.543709000,19.32341400
0.351730000,21.13016300
0.545768000,22.34311700
0.578812000,20.72305700
0.223032000,20.16875100
0.017140000,21.85309200
0.956423000,21.16906400
0.379041000,21.09892500
0.937509000,22.79418600
0.116963000,19.41485400
0.143502000,21.49669300
0.126801000,19.32031600
0.885009000,20.94908100
0.047264000,19.54449800
0.459557000,22.83758200
0.607101000,21.68203200
0.316890000,20.14222100
0.566475000,21.40036400
0.260382000,20.50644300
0.625144000,22.78323700
0.531408000,21.75071700
0.793606000,22.47847200
0.375366000,20.13902100
0.901968000,20.62218300
0.815802000,21.08224300
0.789190000,21.25331500
0.912034000,21.12191000
0.733853000,20.91742500
0.191660000,20.74474700
0.247487000,20.08503300
0.107789000,19.95347800
0.951130000,20.19349100
0.601641000,21.48989900
0.876321000,20.86371000
0.693566000,19.27582000
0.756592000,21.40717900
0.879074000,21.22250000
0.575392000,21.45822700
0.312675000,20.69325100
0.686039000,21.65679400
0.511267000,20.32533300
0.978043000,22.40164900
0.796161000,20.26810100
0.404700000,20.81804500
0.530997000,20.75208100
0.115486000,20.10872800
0.824912000,21.85824800
0.645373000,20.95645000
0.352265000,22.14270600
0.627560000,21.24316000
0.909595000,21.33301500
0.615007000,20.29975900
0.756380000,20.00108900
0.562679000,20.22411000
0.543721000,22.36180700
0.577105000,20.72409400
0.298697000,20.25972600
0.588489000,21.18845700
0.276465000,21.10514500
0.850614000,21.80139900
0.972654000,22.21381200
0.813783000,21.67793700
0.772674000,22.83375000
0.334636000,20.81923100
0.205087000,19.91288900
0.689260000,23.00869200
0.308567000,21.82600400
0.249746000,19.94143300
0.769659000,21.43150300
0.442751000,22.57291400
0.660033000,20.78700100
0.481762000,22.12464500
0.636448000,21.48425100
0.282220000,20.95106700
0.782027000,21.42321400
0.377326000,21.90851800
0.912122000,19.87137800
0.002000000,21.74932700
0.053188000,18.74914700
0.676163000,21.62524200
0.888276000,21.42754900
0.531444000,21.01059900
0.504412000,20.46083300
0.021632000,20.10821200
0.438902000,20.43548600
0.155728000,20.06991200
0.616426000,22.34638200
0.680078000,20.73411000
0.483526000,20.89550800
0.171781000,21.95217300
0.041153000,20.67792900
0.961291000,20.62901500
0.022503000,21.43559500
0.902058000,21.67428000
0.385229000,21.41970300
0.712455000,22.17288000
0.095290000,21.40662400
0.716056000,20.53330800
0.432191000,20.34453000
0.388918000,20.98049000
0.244850000,21.61216400
0.269716000,20.78232200
0.159632000,20.25851400
0.729210000,19.65281300
0.585300000,21.53789300
0.519097000,21.54415100
0.252901000,20.67046200
0.421140000,19.30265800
0.297344000,19.64637000
0.465030000,22.22137800
0.217180000,20.24768400
0.357390000,20.63383300
0.253194000,20.55748700
0.004786000,19.05911400
0.292724000,18.93821300
0.894279000,20.77010900
0.503681000,19.50073600
0.837022000,22.11254300
0.125197000,18.73996000
0.186116000,18.35785300
0.340295000,20.84635500
0.574696000,21.58608200
0.624012000,21.70643400
0.198591000,19.58406100
0.097855000,19.31574100
0.205656000,20.30419200
0.229184000,20.51415800
0.640652000,21.89186500
0.554223000,20.72371100
0.322539000,20.61044900
0.789724000,21.48606900
0.029369000,20.06068600
0.048383000,20.19416200
0.044309000,20.72882500
0.095374000,19.61255100
0.995918000,20.03916900
0.901632000,22.16911900
0.141869000,19.85539600
0.922441000,22.03986400
0.115311000,22.51034400
0.194859000,21.59821100
0.269077000,18.65047600
0.334541000,20.20114700
0.554761000,21.23856000
0.096998000,19.25498600
0.506355000,21.26277900
0.245316000,23.06229400
0.593092000,22.17741400
0.885532000,20.69080900
0.845407000,21.45289400
0.627414000,22.97328400
0.095308000,20.11953400
0.732290000,21.77442700
0.280598000,19.18769800
0.898997000,22.80458100
0.910299000,21.47314300
0.161998000,21.23249600
0.038420000,19.95880300
0.280875000,20.22273400
0.174570000,21.06392500
0.271848000,21.00703400
0.558917000,21.30053300
0.718953000,22.14014400
0.138952000,19.57980500
0.468126000,21.54636400
0.523900000,21.64982800
0.232133000,19.62490700
0.903459000,21.86533000
0.345696000,20.57833100
0.165904000,21.92608800
0.148040000,18.81846400
0.430608000,22.31675500
0.442451000,20.24372700
0.273263000,20.67716200
0.519614000,20.91758700
0.381926000,21.67568800
0.346790000,21.17048600
0.014189000,19.24506400
0.120490000,22.14630100
0.737781000,21.67364500
0.517578000,22.39295600
0.548934000,21.06832300
0.002293000,19.17570700
0.717287000,20.71477700
0.934946000,21.16242000
0.902378000,21.75642800
0.851609000,22.77165000
0.990374000,21.19514700
0.269550000,20.76446700
0.985751000,23.61042200
0.630349000,21.06658200
0.005666000,20.21804000
0.602254000,20.23253800
0.009517000,20.25170500
0.993303000,21.08010300
0.104561000,19.81421100
0.629667000,22.54224600
0.349904000,19.67723800
0.472121000,22.42297200
0.125924000,19.79108600
0.461383000,21.19307900
0.079335000,20.35121900
0.135182000,19.02687300
0.947697000,22.99966400
0.774151000,20.56697100
0.101573000,19.67019800
0.663670000,20.37012300
0.725135000,19.87405400
0.716276000,25.08029900
0.438383000,20.98023200
0.319530000,20.60734700
0.793139000,20.88417800
0.983570000,23.69013800
0.354963000,22.04330400
0.741399000,21.99991400
0.629109000,19.98908200
0.299193000,21.17331300
0.138072000,18.22822000
0.790798000,21.62594200
0.422664000,21.15309700
0.321164000,22.13571000
0.841635000,20.58076100
0.242169000,20.35371000
0.785971000,22.38780800
0.373982000,21.09520500
0.945801000,22.56556300
0.643823000,20.86885500
0.925626000,19.80171800
0.435094000,23.30527500
0.860050000,21.36625300
0.262837000,21.07008200
0.416491000,19.86389900
0.962814000,22.90667200
0.899716000,20.57354400
0.763896000,20.16313900
0.669033000,20.66803400
0.399799000,23.32862900
0.205332000,20.41842700
0.223763000,20.08936300
0.188412000,19.86935800
0.938726000,20.79325900
0.206449000,20.00449400
0.423484000,20.67438500
0.000144000,20.03092800
0.788777000,19.85915200
0.643336000,20.83348500
0.288013000,21.45274700
0.067943000,22.20655600
0.539716000,20.47428500
0.493481000,21.55190700
0.318168000,21.49512300
0.326719000,20.91968200
0.047435000,19.85368300
0.499321000,20.83541300
0.958876000,21.57572000
0.760938000,22.63194100
0.236388000,20.25032600
0.386161000,20.17589600
0.355730000,20.49538400
0.722415000,21.90941800
0.908974000,21.04228200
0.321748000,21.19495400
0.766902000,21.27791200
0.069685000,21.42466400
0.644089000,23.23159600
0.754321000,22.03318600
0.742682000,22.45253000
0.453515000,19.60513900
0.292548000,19.42601000
0.749407000,21.02141200
0.684929000,21.73974000
0.036637000,18.27710500
0.850139000,21.03434600
0.323626000,20.52934600
0.414284000,22.28542100
0.124573000,18.75698500
0.149701000,20.83025000
0.472204000,21.01957700
0.045503000,20.51652000
0.446051000,20.47261400
0.503510000,20.24937200
0.126740000,20.76283100
0.331939000,21.67959400
0.673595000,22.41524300
0.471255000,20.74343300
0.556130000,20.83474300
0.346155000,21.05455600
0.195075000,21.19266300
0.644621000,21.42146700
0.602532000,21.58617000
0.577343000,23.01343300
0.458448000,20.35152800
0.415121000,21.07752800
0.784979000,21.35684800
0.863283000,22.54142200
0.364883000,19.93720800
0.009418000,20.01528500
0.450951000,21.49134100
0.655538000,22.10042800
0.615891000,19.79814900
0.627652000,20.40325000
0.751637000,22.36049500
0.823453000,20.48227500
0.699492000,21.87592900
0.794659000,20.30939100
0.866317000,22.89606100
0.165606000,20.90877300
0.797421000,20.95836100
0.161083000,19.69291900
0.242607000,18.79086300
0.977488000,21.79776000
0.842859000,21.40392700
0.181996000,20.34848000
0.738420000,20.90346000
0.629042000,20.90664300
0.690848000,21.95125600
0.529414000,20.48362500
0.586439000,21.32789000
0.305372000,19.78931600
0.586435000,22.54018000
0.618977000,21.33528100
0.198401000,20.97500600
0.418203000,22.34095400
0.086864000,18.93754000
0.581012000,19.81408500
0.434033000,20.38246500
0.444693000,20.67261900
0.176323000,18.48886100
0.551704000,20.82553300
0.533172000,21.07963900
0.224811000,21.21311000
0.916144000,20.62368200
0.071151000,20.26213300
0.553101000,21.38306800
0.951124000,23.66566800
0.225762000,19.86534900
0.372079000,19.88659100
0.539464000,21.53054800
0.539838000,21.51813100
0.399898000,17.58448400
0.517928000,19.78288300
0.972895000,24.20153400
0.698534000,23.27676400
0.273044000,19.76806300
0.115150000,20.28043200
0.393935000,20.47599200
0.639614000,20.97306600
0.963784000,23.70469900
0.019468000,18.34567800
0.434309000,19.52498800
0.710536000,20.11525900
0.177288000,20.46862400
0.234757000,21.09812400
0.861184000,20.64394400
0.016860000,20.03582000
0.830612000,19.35427900
0.182248000,20.51843600
0.823182000,22.95204500
0.712126000,20.98548700
0.170632000,17.93819800
0.746094000,21.89480200
0.019706000,19.29114000
0.892325000,20.55645400
0.411531000,21.79867900
0.711163000,20.30301700
0.994189000,19.21860900
0.837511000,20.84554500
